,name,Mw (g/mol),Mn (g/mol),PDI,Regioregularity R%,DP,SANS,SAXS/GWAXS,DLS,SLS,SEC (GPC),Dark/light,Applied Electrical Field (Kv/cm),Duration of Applied Electrical Field (min),DLS Angle (deg),Concentration (mg/ml),Temperature SANS/SLS/DLS/SEC (K),Aging time (hour),To Aging Temperature (K),Stirring /sonication/heating time(min),Sonication time (min),Sonication/Stirring/heating Temperature (K),storage temperature (K),Storage time (hour),Solvent(s),Deuterated solvent,Solid additive,Solid additive quantity (mg/ml),Solvent solubility parameter (Hansen),Polymer solubility parameter ,Polymer solubility parameter 𝛿d [MPa1/2],Polymer solubility parameter  𝛿p [MPa1/2],Polymer solubility parameter 𝛿h [MPa1/2],Rh1 (nm),I1 (Normalized 1-0),Rh2 (nm),I2 (Normalized 1-0),Rh3 (nm),I3 (Normalized 1-0),Rh4 (nm),I4 (Normalized 1-0),Rh deviation (nm) ±,Rg1 (nm),Rg2 (nm),Rg 1deviation (nm) ±,"Rcs,g (crossectional radius) (nm)","Rcs,g (crossectional radius) (nm) ±","Rt,g (radius of gyration) (nm)",Ree (chain end-to-end distance) (nm),Ree deviation (nm) ±,A2 (mol dm3/g^2),df,α1 ,q1 range (A-1),α2 ,q2 range (A-1),Lp (nm),Lp deviation (nm) ±,Lc (nm),Lc deviation (nm) ±,ξs (characteristic length scale) (nm),ξs deviation (nm) ±,ξd (mesh size of the dynamic network) (nm),ξd deviation (nm) ±,R disk (nm),R cylinder (nm),R deviation (nm) ±,R core cylinder (nm),L cylinder (nm),L deviation (nm) ±,t (thinkness) (nm),t (thinkness) (nm) ±,A parallelepiped (thickness)(nm),A deviation (nm) ±,B parallelepiped (width)(nm),B deviation (nm) ±,C parallelepiped (length)(nm),C deviation (nm) ±,Light scattering model,SANS/SAXS model,Expected Conformation,Additional notes 1,Additional notes 2,Doi
462,P3HT,7992.0,7400.0,1.08,>97,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
463,P3EHT,11300.0,10000.0,1.13,>97,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
464,P3EHT,12648.0,10200.0,1.24,>97,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
465,P3EHT,26496.0,18400.0,1.44,>97,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
466,P3EHT,5136.0,4800.0,1.07,>97,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
467,P3EHT,26733.0,20100.0,1.33,>97,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
468,P3EHT,16335.0,12100.0,1.35,>97,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
469,P3EHT,11299.999999999998,10000.0,1.13,>97,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,Tol,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.2,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
470,P3EHT,12648.0,10200.0,1.24,>97,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,Tol,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.2,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
471,P3EHT,26496.0,18400.0,1.44,>97,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,Tol,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.2,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
472,P3EHT,5136.0,4800.0,1.07,>97,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,Tol,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.2,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
473,P3EHT,26733.0,20100.0,1.33,>97,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,Tol,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.2,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
474,P3EHT,16335.000000000002,12100.0,1.35,>97,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,Tol,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.2,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
475,P3DDT,30228.0,22900.0,1.32,96,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,which one 22.9 or 32,,https://doi.org/10.1021/ma302463d
476,P3DDT,30228.0,22900.0,1.32,96,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,Tol,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,which one 22.9 or 32,,https://doi.org/10.1021/ma302463d
477,P3DDT,42880.0,32000.0,1.34,96,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,which one 22.9 or 32,,https://doi.org/10.1021/ma302463d
478,P3DDT,42880.0,32000.0,1.34,96,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,Tol,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,which one 22.9 or 32,,https://doi.org/10.1021/ma302463d
479,P3DDT,52438.0,33400.0,1.57,96,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,Tol,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
480,rra-P3HT,78144.0,40700.0,1.92,58,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
481,rra-P3HT,78144.0,40700.0,1.92,58,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,Tol,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.4,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
482,rra-P3HT,154638.0,63900.0,2.42,79,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
483,P3EHT,72200.0,38000.0,1.9,80,,1,0,0.0,0,0.0,,,,,,298.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.1,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
484,P3HT,17667.0,15100.0,1.17,97,,1,0,0.0,0,0.0,,,,,,313.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,0.379,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
485,P3HT,17667.0,15100.0,1.17,97,,1,0,0.0,0,0.0,,,,,,353.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.123,0.24,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
486,P3HT,17667.0,15100.0,1.17,97,,1,0,0.0,0,0.0,,,,,,373.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.231,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
487,P3HT,17667.0,15100.0,1.17,97,,1,0,0.0,0,0.0,,,,,,393.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.862,0.122,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
488,P3HT,17667.0,15100.0,1.17,97,,1,0,0.0,0,0.0,,,,,,413.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.557,0.181,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
489,P3HT,17667.0,15100.0,1.17,97,,1,0,0.0,0,0.0,,,,,,433.0,,,,,,,,DCB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.713,0.191,,,,,,,,,,,,,,,,,,,,,,WCL,,,,https://doi.org/10.1021/ma302463d
490,P1,17645.0,13875.0,1.3,,,1,0,0.0,0,0.0,,,,,5.0,348.0,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,0.9,41.2,2.0,,,,,,1.5,0.1,,,,,,,,,,,,,flexible cylinder,,,,https://doi.org/10.1021/acs.chemmater.1c02426
491,P2,12945.0,12821.0,1.1,,,1,0,0.0,0,0.0,,,,,5.0,348.0,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,0.5,172.2,6.0,,,,,,1.4,0.1,,,,,,,,,,,,,flexible cylinder,,,,https://doi.org/10.1021/acs.chemmater.1c02426
492,PFO,75000.0,30000.0,2.5,,,0,0,1.0,0,0.0,,,,,10.0,298.0,,,,,348,,,90:10 vol% Tol-EtOH,0.0,,,,,,,,539.736,0.995,44017.818,0.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siegert relation,,,,,https://doi.org/10.1021/acs.jpcc.6b08941
493,PFO,75000.0,30000.0,2.5,,,0,0,1.0,0,0.0,,,,,0.05,298.0,,,,,348,,,90:10 vol% Tol-EtOH,0.0,,,,,,,,72.353,0.527,6.97,0.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Siegert relation,,,,,https://doi.org/10.1021/acs.jpcc.6b08941
494,PPP2,8800.0,8000.0,1.1,,,0,0,1.0,0,0.0,,,,,0.844,293.0,,,,,,,,THF,0.0,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,Semi-rigid chain,,,,,https://doi.org/10.1021/acs.macromol.0c00810
495,PPP2,15300.0,13909.09091,1.1,,,0,0,1.0,0,0.0,,,,,0.984,293.0,,,,,,,,THF,0.0,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,Semi-rigid chain,,,,,https://doi.org/10.1021/acs.macromol.0c00810
496,PPP2,29500.0,26818.18182,1.1,,,0,0,1.0,0,0.0,,,,,0.584,293.0,,,,,,,,THF,0.0,,,,,,,,7.95,,,,,,,,,,,,,,,,,,,,,,,,,26.2,,,,,,,,,,,,,,,,,,,,Semi-rigid chain,,,,,https://doi.org/10.1021/acs.macromol.0c00810
497,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.05,293.0,,,,,,,,CF,0.0,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
498,CP,11526.0,10200.0,1.13,,,0,0,1.0,0,0.0,,,,,0.05,293.0,,,,,,,,CF,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
499,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,1.0,293.0,,,,,,,,CB,0.0,,,,,,,,102.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
500,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.1,293.0,,,,,,,,CB,0.0,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
501,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.05,293.0,,,,,,,,CB,0.0,,,,,,,,102.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
502,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.01,293.0,,,,,,,,CB,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
503,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.05,348.0,,,,,,,,CB,0.0,,,,,,,,96.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
504,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.05,338.0,,,,,,,,CB,0.0,,,,,,,,101.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
505,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.05,328.0,,,,,,,,CB,0.0,,,,,,,,109.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
506,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.05,318.0,,,,,,,,CB,0.0,,,,,,,,110.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
507,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.05,308.0,,,,,,,,CB,0.0,,,,,,,,112.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
508,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.05,298.0,,,,,,,,CB,0.0,,,,,,,,89.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
509,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.05,293.0,,,,,,,,CB,0.0,,,,,,,,95.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
510,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.1,293.0,,,,,,,,CF,0.0,,,,,,,,94.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
511,LP,4350.0,3000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.1,293.0,,,,,,,,CF,0.0,,,,,,,,40.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
512,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.005,293.0,,,,,,,,CF,0.0,,,,,,,,74.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
513,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.01,293.0,,,,,,,,CF,0.0,,,,,,,,49.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
514,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.05,293.0,,,,,,,,CF,0.0,,,,,,,,100.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
515,LP,14500.0,10000.0,1.45,,,0,0,1.0,0,0.0,,,,,0.1,293.0,,,,,,,,CF,0.0,,,,,,,,102.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cumulants,,,,,https://doi.org/10.1039/D2TC00761D
517,CP,11526.0,10200.0,1.13,,,1,0,0.0,0,0.0,,,,,5.0,348.0,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003-0.7,,,6.83,0.76,12.27,0.4,,,,,,0.89,0.01,,,,,,,,,,,,,flexible cylinder,,,,https://doi.org/10.1039/D2TC00761D
521,4BCMU,,,,,,0,0,1.0,0,0.0,,,,,1.0,300.0,,,,,,,,71.7:28.3 vol% CF-nC6,,,,,,,,,70.0787402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1103/PhysRevLett.50.1934
522,4BCMU,,,,,,0,0,1.0,0,0.0,,,,,1.0,300.0,,,,,,,,75.8:24.2 vol% CF-nC6,,,,,,,,,60.6299213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lp = 1.5 with formula of Rh = (L*Lp)^.3,,https://doi.org/10.1103/PhysRevLett.50.1934
523,4BCMU,,,,,,0,0,1.0,0,0.0,,,,,1.0,300.0,,,,,,,,80.6:19.4 vol% CF-nC6,,,,,,,,,60.6299213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lp = 1.5 with formula of Rh = (L*Lp)^.4,,https://doi.org/10.1103/PhysRevLett.50.1934
524,4BCMU,,,,,,0,0,1.0,0,0.0,,,,,1.0,300.0,,,,,,,,92.6:7.4 vol% CF-nC6,,,,,,,,,61.4173228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lp = 1.5 with formula of Rh = (L*Lp)^.5 ,,https://doi.org/10.1103/PhysRevLett.50.1934
525,4BCMU,,,,,,0,0,1.0,0,0.0,,,,,1.0,300.0,,,,,,,,100:0 vol% CF-nC6,,,,,,,,,61.4173228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lp = 1.5 for Rh ~ 60 nm with formula of Rh = (L*Lp)^.6,,https://doi.org/10.1103/PhysRevLett.50.1934
526,4BCMU,,,,,,0,0,1.0,0,0.0,,,,,1.0,300.0,,,,,,,,52.9:47.1 vol% CF-nC6,,,,,,,,,180.314961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1103/PhysRevLett.50.1934
527,4BCMU,,,,,,0,0,1.0,0,0.0,,,,,0.0025,300.0,,,,,,,,70.9:29.1 vol% CF-nC6,,,,,,,,,220.866142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1103/PhysRevLett.50.1934
528,4BCMU,,,,,,0,0,1.0,0,0.0,,,,,0.005,300.0,,,,,,,,53:47 vol% CF-nC6,,,,,,,,,215.748031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1103/PhysRevLett.50.1934
529,4BCMU,,,,,,0,0,1.0,0,0.0,,,,,0.73,300.0,,,,,,,,62:38 vol% CF-nC6,,,,,,,,,230.314961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1103/PhysRevLett.50.1934
530,DP10-PPV,463000.0,,,,,0,0,0.0,1,0.0,,,,90,0.7474999999999999,298.0,,,720,,313,,,CF,0.0,,,,,,,,,,,,,,,,,38.0,,,,,,,,6.7e-06,,,,,,6.5,,670.5,,,,,,,,,,,,,,,,,,,,,,, 0.001-0.1 wt %,,https://doi.org/10.1021/la803339f
531,DP10-PPV,463000.0,,,,,0,0,0.0,1,0.0,,,,90,0.4445,298.0,,,720,,313,,,Tol,0.0,,,,,,,,,,,,,,,,,35.0,,,,,,,,3.7e-06,,,,,,5.5,,670.5,,,,,,,,,,,,,,,,,,,,,,, 0.001-0.1 wt %,,https://doi.org/10.1021/la803339f
532,DP10-PPV,463000.0,,,,,1,0,1.0,1,0.0,,,,90,1.48028028028028,298.0,,,720,,313,,,CF,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,670.5,,,,,,,0.41,,,,,,,,,,,,,,Wormlike Chain Model with Excluded Volume Interaction,,0.1wt,,https://doi.org/10.1021/la803339f
533,DP10-PPV,463000.0,,,,,1,0,1.0,1,0.0,,,,90,7.431155778894471,298.0,,,720,,313,,,CF,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3,,670.5,,,,,,,0.46,,,,,,,,,,,,,,Wormlike Chain Model with Excluded Volume Interaction,,0.5wt,,https://doi.org/10.1021/la803339f
534,DP10-PPV,463000.0,,,,,1,0,1.0,1,0.0,,,,90,14.937373737373736,298.0,,,720,,313,,,CF,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,670.5,,,,,,,0.52,,,,,,,,,,,,,,Wormlike Chain Model with Excluded Volume Interaction,,1wt,,https://doi.org/10.1021/la803339f
535,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,0.07394369718485924,298.0,,,720,,313,,,CF,0.0,,,,,,,,17.52,1.0,0.04,0.43,,,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,0.005 wt,,https://doi.org/10.1021/la803339f
536,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,0.1478947894789479,298.0,,,720,,313,,,CF,0.0,,,,,,,,13.157,1.0,0.06,0.55,,,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,0.01wt ,,https://doi.org/10.1021/la803339f
537,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,0.7397698849424711,298.0,,,720,,313,,,CF,0.0,,,,,,,,18.82,1.0,0.03,0.11,,,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,0.05wt,,https://doi.org/10.1021/la803339f
538,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,1.48028028028028,298.0,,,720,,313,,,CF,0.0,,,,,,,,26.919,1.0,,,,,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,0.1wt,,https://doi.org/10.1021/la803339f
539,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,7.431155778894471,298.0,,,720,,313,,,CF,0.0,,,,,,,,55.07,1.0,1592.47,0.09,,,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,0.5wt,,https://doi.org/10.1021/la803339f
540,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,14.937373737373736,298.0,,,720,,313,,,CF,0.0,,,,,,,,185.965,1.0,7691.49,0.14,,,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,1wt,,https://doi.org/10.1021/la803339f
541,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,0.04425221261063053,298.0,,,720,,313,,,Tol,0.0,,,,,,,,19.79,1.0,0.07,0.94,,,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,0.005 wt,,https://doi.org/10.1021/la803339f
542,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,0.08850885088508852,298.0,,,720,,313,,,Tol,0.0,,,,,,,,28.01,1.0,0.11,0.89,,,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,0.01wt ,,https://doi.org/10.1021/la803339f
543,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,0.44272136068034024,298.0,,,720,,313,,,Tol,0.0,,,,,,,,30.02,1.0,0.09,0.25,,,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,0.05wt,,https://doi.org/10.1021/la803339f
544,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,0.8858858858858859,298.0,,,720,,313,,,Tol,0.0,,,,,,,,30.02,1.0,0.05,0.2,901.1,0.45,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,0.1wt,,https://doi.org/10.1021/la803339f
545,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,4.447236180904523,298.0,,,720,,313,,,Tol,0.0,,,,,,,,2736.44,1.0,17.23,0.17,,,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,0.5wt,,https://doi.org/10.1021/la803339f
546,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,8.93939393939394,298.0,,,720,,313,,,Tol,0.0,,,,,,,,3144.04,1.0,13.05,0.21,,,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,1wt,,https://doi.org/10.1021/la803339f
547,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,4.447236180904523,356.64,,,720,,313,,,Tol,0.0,,,,,,,,7.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,0.5wt,,https://doi.org/10.1021/la803339f
548,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,4.447236180904523,343.32,,,720,,313,,,Tol,0.0,,,,,,,,8.07,1.0,,,,,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,0.5wt,,https://doi.org/10.1021/la803339f
549,DP10-PPV,463000.0,,,,,0,0,1.0,0,0.0,,,,90,4.447236180904523,329.42,,,720,,313,,,Tol,0.0,,,,,,,,8.07,1.0,,,,,,,,,,,,,,,,,,,,,,,,670.5,,,,,,,,,,,,,,,,,,,,,,,0.5wt,,https://doi.org/10.1021/la803339f
